Timestamp,Duration,Protocol,SourceIP,DestinationIP,SourcePort,DestinationPort,PacketCount,BytesSent,BytesReceived,Label
2023-10-01 08:21:01,3.213974168762568,UDP,192.168.1.248,192.168.1.159,41248,805,941,493307,793171,Attack
2023-10-01 08:21:03,35.01361697677421,UDP,192.168.1.232,192.168.1.236,19644,794,43,253188,476312,Attack
2023-10-01 08:21:05,80.21513897220204,ICMP,192.168.1.187,192.168.1.234,45081,694,446,80896,51591,Normal
2023-10-01 08:21:05,96.93885238642861,UDP,192.168.1.236,192.168.1.207,15559,200,143,917706,210883,Normal
2023-10-01 08:21:07,67.530225223908,ICMP,192.168.1.108,192.168.1.99,18797,155,563,567696,285925,Attack
2023-10-01 08:21:10,21.197286277516923,TCP,192.168.1.184,192.168.1.210,31632,682,5,32197,310269,Attack
2023-10-01 08:21:12,36.43622616992204,TCP,192.168.1.132,192.168.1.233,53965,844,136,299931,558390,Normal
2023-10-01 08:21:12,50.477156521998836,UDP,192.168.1.208,192.168.1.194,20035,127,83,1379224,87029,Normal
2023-10-01 08:21:13,23.30789953343334,TCP,192.168.1.199,192.168.1.19,37046,972,741,259658,677396,Normal
2023-10-01 08:21:15,95.36462431901971,ICMP,192.168.1.57,192.168.1.161,51314,614,958,682463,155384,Attack
2023-10-01 08:21:16,20.796499463737483,ICMP,192.168.1.28,192.168.1.70,39543,266,192,594516,321022,Attack
2023-10-01 08:21:17,28.160574684539974,TCP,192.168.1.156,192.168.1.86,47368,429,632,33209,197458,Normal
2023-10-01 08:21:19,7.891642002471356,TCP,192.168.1.205,192.168.1.179,8345,682,903,651364,699867,Attack
2023-10-01 08:21:20,11.301833013822582,UDP,192.168.1.63,192.168.1.177,24931,272,327,38105,226504,Normal
2023-10-01 08:21:22,37.90188869395542,UDP,192.168.1.162,192.168.1.16,28029,414,101,315191,350689,Attack
2023-10-01 08:21:23,1.6159002558550406,ICMP,192.168.1.164,192.168.1.97,33890,967,437,2473,12863,Normal
2023-10-01 08:21:24,74.07619658638062,ICMP,192.168.1.64,192.168.1.237,31600,142,235,398543,1085025,Normal
2023-10-01 08:21:26,60.13647973415529,ICMP,192.168.1.253,192.168.1.166,4498,873,408,130419,424715,Normal
2023-10-01 08:21:27,37.031501793599396,UDP,192.168.1.48,192.168.1.234,15590,2,56,7419,31716,Attack
2023-10-01 08:21:30,20.563549456817277,TCP,192.168.1.86,192.168.1.95,28976,887,805,1076215,249507,Attack
2023-10-01 08:21:31,23.57642166853954,ICMP,192.168.1.254,192.168.1.20,33049,635,923,491688,303162,Normal
2023-10-01 08:21:32,25.47305836063778,TCP,192.168.1.101,192.168.1.47,65151,151,821,270939,16809,Attack
2023-10-01 08:21:33,81.46788548792978,TCP,192.168.1.176,192.168.1.94,53672,148,238,306929,540102,Normal
2023-10-01 08:21:35,81.83925896451356,TCP,192.168.1.60,192.168.1.87,33556,426,420,109765,23339,Attack
2023-10-01 08:21:35,6.403995986544031,ICMP,192.168.1.70,192.168.1.184,7180,706,632,583896,128511,Normal
2023-10-01 08:21:36,39.38899854885476,UDP,192.168.1.2,192.168.1.49,32434,879,620,560889,283219,Attack
2023-10-01 08:21:37,53.62896437340401,TCP,192.168.1.206,192.168.1.242,59253,398,83,359818,853591,Attack
2023-10-01 08:21:39,99.45786997781947,UDP,192.168.1.192,192.168.1.69,17954,886,925,288127,446747,Attack
2023-10-01 08:21:41,62.59536254134447,ICMP,192.168.1.68,192.168.1.45,35616,339,149,950925,424341,Attack
2023-10-01 08:21:42,29.698976928864518,TCP,192.168.1.230,192.168.1.190,21609,748,453,264389,213370,Attack
2023-10-01 08:21:43,58.004308936349545,ICMP,192.168.1.136,192.168.1.66,15164,209,511,37866,126055,Normal
2023-10-01 08:21:45,87.37287049354524,TCP,192.168.1.180,192.168.1.72,60256,110,344,84605,21021,Attack
2023-10-01 08:21:46,66.30063901685749,ICMP,192.168.1.121,192.168.1.92,44981,871,427,34851,28025,Attack
2023-10-01 08:21:48,43.7722913506542,ICMP,192.168.1.112,192.168.1.64,16764,505,465,716491,109292,Normal
2023-10-01 08:21:50,2.4131995559000363,ICMP,192.168.1.99,192.168.1.163,61055,693,137,154424,984796,Attack
2023-10-01 08:21:52,67.15772255219308,TCP,192.168.1.184,192.168.1.69,11479,143,450,345296,64058,Normal
2023-10-01 08:21:53,58.22509581426625,ICMP,192.168.1.31,192.168.1.154,56926,631,882,83475,771238,Normal
2023-10-01 08:21:54,18.737203360332,UDP,192.168.1.205,192.168.1.240,20999,579,796,229684,1224998,Normal
2023-10-01 08:21:54,50.39621365815869,UDP,192.168.1.252,192.168.1.217,9548,680,337,572070,577746,Attack
2023-10-01 08:21:56,58.71048926591364,UDP,192.168.1.115,192.168.1.80,37749,759,484,401712,310686,Normal
2023-10-01 08:21:56,24.320037774199676,ICMP,192.168.1.245,192.168.1.139,7096,275,223,520168,180417,Attack
2023-10-01 08:21:57,78.09049437788211,TCP,192.168.1.50,192.168.1.29,16836,680,382,376705,748333,Normal
2023-10-01 08:21:59,83.17427381417636,TCP,192.168.1.163,192.168.1.149,58548,923,208,56576,290272,Normal
2023-10-01 08:22:01,7.529313975705499,UDP,192.168.1.211,192.168.1.86,18538,739,77,480683,712504,Attack
2023-10-01 08:22:02,25.587245217259802,UDP,192.168.1.197,192.168.1.210,37911,530,672,338736,330267,Attack
2023-10-01 08:22:03,78.57927096130408,TCP,192.168.1.88,192.168.1.18,17090,620,913,582225,31925,Attack
2023-10-01 08:22:05,17.141817484681788,ICMP,192.168.1.112,192.168.1.138,4432,978,28,632088,71952,Normal
2023-10-01 08:22:08,54.21539067718562,UDP,192.168.1.243,192.168.1.247,17009,526,289,107208,1182624,Attack
2023-10-01 08:22:09,19.71301017142829,UDP,192.168.1.145,192.168.1.6,11300,944,418,52884,754116,Normal
2023-10-01 08:22:09,47.887972554413935,TCP,192.168.1.81,192.168.1.248,14034,521,776,182784,280461,Attack
2023-10-01 08:22:10,27.957671317337507,UDP,192.168.1.72,192.168.1.34,11968,666,446,214225,386760,Normal
2023-10-01 08:22:10,63.16538153633932,UDP,192.168.1.109,192.168.1.149,23213,619,73,311616,956012,Attack
2023-10-01 08:22:12,43.35419027838987,TCP,192.168.1.232,192.168.1.235,39636,352,475,437438,418431,Normal
2023-10-01 08:22:14,38.87632663472017,UDP,192.168.1.22,192.168.1.6,30251,783,403,829821,357921,Attack
2023-10-01 08:22:16,76.84455983470502,ICMP,192.168.1.116,192.168.1.221,53269,164,627,663539,135990,Normal
2023-10-01 08:22:16,40.278462054224015,UDP,192.168.1.225,192.168.1.147,12435,7,875,149997,43167,Normal
2023-10-01 08:22:18,97.0325827019717,TCP,192.168.1.144,192.168.1.178,60702,222,43,404343,657606,Attack
2023-10-01 08:22:19,93.327127190041,TCP,192.168.1.100,192.168.1.199,33918,742,454,425408,426011,Attack
2023-10-01 08:22:22,69.24460902807377,TCP,192.168.1.99,192.168.1.71,33890,654,938,70810,91261,Normal
2023-10-01 08:22:23,97.48963209454159,TCP,192.168.1.13,192.168.1.148,36334,550,945,7598,61116,Normal
2023-10-01 08:22:24,17.896625786884847,UDP,192.168.1.200,192.168.1.46,34152,1004,974,222600,632390,Attack
2023-10-01 08:22:26,2.45828497127738,ICMP,192.168.1.16,192.168.1.247,20380,419,882,735386,480785,Attack
2023-10-01 08:22:29,74.90910500038574,ICMP,192.168.1.219,192.168.1.240,53890,409,148,1022191,271419,Normal
2023-10-01 08:22:30,76.04164252401017,ICMP,192.168.1.17,192.168.1.110,25841,793,362,122281,471837,Attack
2023-10-01 08:22:30,21.122905218181344,TCP,192.168.1.14,192.168.1.35,62045,39,119,169836,140231,Normal
2023-10-01 08:22:31,83.73606829131818,TCP,192.168.1.57,192.168.1.34,4717,731,237,45130,349689,Attack
2023-10-01 08:22:33,79.82821279953988,ICMP,192.168.1.134,192.168.1.224,53086,133,331,125782,1134855,Normal
2023-10-01 08:22:35,70.45225392280854,ICMP,192.168.1.124,192.168.1.213,55614,183,76,96486,389308,Normal
2023-10-01 08:22:36,68.16167330782126,TCP,192.168.1.185,192.168.1.144,55473,684,299,58476,874953,Attack
2023-10-01 08:22:38,91.01618024836074,ICMP,192.168.1.147,192.168.1.91,43615,987,233,660214,150506,Attack
2023-10-01 08:22:40,86.14613068583292,ICMP,192.168.1.3,192.168.1.231,27112,896,743,84322,1361809,Attack
2023-10-01 08:22:41,94.66647622534317,TCP,192.168.1.220,192.168.1.116,24458,901,288,17215,4326,Attack
2023-10-01 08:22:42,40.33041758496708,ICMP,192.168.1.10,192.168.1.124,37773,295,806,237563,132061,Attack
2023-10-01 08:22:43,67.99732081223951,UDP,192.168.1.85,192.168.1.128,49273,444,739,388200,183945,Normal
2023-10-01 08:22:44,37.197418062509314,ICMP,192.168.1.181,192.168.1.161,17188,188,150,1364850,104469,Normal
2023-10-01 08:22:44,95.09221416547156,UDP,192.168.1.139,192.168.1.226,46684,695,897,1009765,61066,Attack
2023-10-01 08:22:45,2.4806670683184984,UDP,192.168.1.198,192.168.1.179,18267,242,371,566397,379430,Attack
2023-10-01 08:22:46,51.626633214764006,ICMP,192.168.1.56,192.168.1.109,58707,707,637,536516,779534,Normal
2023-10-01 08:22:48,86.5486185790999,ICMP,192.168.1.210,192.168.1.205,23331,585,679,106293,332953,Attack
2023-10-01 08:22:50,25.102613066467683,TCP,192.168.1.183,192.168.1.46,60041,37,810,221861,849496,Attack
2023-10-01 08:22:52,71.11433690884063,UDP,192.168.1.244,192.168.1.227,58148,331,640,9734,5266,Normal
2023-10-01 08:22:52,2.819210271740513,ICMP,192.168.1.101,192.168.1.119,26523,789,615,889972,402349,Attack
2023-10-01 08:22:54,0.48502722755326966,ICMP,192.168.1.216,192.168.1.154,63067,708,372,163799,38178,Normal
2023-10-01 08:22:56,43.157671852335724,UDP,192.168.1.190,192.168.1.231,39701,390,999,300614,110180,Normal
2023-10-01 08:22:56,16.412528233302215,ICMP,192.168.1.177,192.168.1.12,47183,879,267,105140,76677,Attack
2023-10-01 08:22:57,94.7026002867621,UDP,192.168.1.32,192.168.1.34,31441,623,411,319021,231918,Normal
2023-10-01 08:22:59,34.307011694117186,ICMP,192.168.1.66,192.168.1.146,30544,380,853,408354,70462,Normal
2023-10-01 08:23:00,56.88285278966345,ICMP,192.168.1.165,192.168.1.194,28706,322,335,133404,139386,Attack
2023-10-01 08:23:00,77.4500127495363,UDP,192.168.1.132,192.168.1.219,24279,104,69,1297044,172982,Normal
2023-10-01 08:23:02,14.639393662840128,UDP,192.168.1.15,192.168.1.206,63180,745,410,153300,189256,Normal
2023-10-01 08:23:03,16.913627891024298,TCP,192.168.1.48,192.168.1.162,61358,521,527,503224,629267,Normal
2023-10-01 08:23:04,22.12755418953026,ICMP,192.168.1.128,192.168.1.36,29575,656,567,90134,273948,Attack
2023-10-01 08:23:05,33.34245766106454,TCP,192.168.1.166,192.168.1.97,47295,819,363,56174,25558,Normal
2023-10-01 08:23:07,87.87032360581216,ICMP,192.168.1.75,192.168.1.211,3960,587,129,1380830,95583,Normal
2023-10-01 08:23:09,19.56082453836724,TCP,192.168.1.31,192.168.1.18,44240,971,13,70437,4541,Attack
2023-10-01 08:23:11,48.7876560251993,ICMP,192.168.1.144,192.168.1.210,44606,693,360,360432,130052,Normal
2023-10-01 08:23:11,91.81061348572467,UDP,192.168.1.83,192.168.1.224,26906,608,193,1281128,168463,Attack
2023-10-01 08:23:13,57.04670961289767,UDP,192.168.1.176,192.168.1.59,65413,38,433,153041,48943,Attack
2023-10-01 08:23:14,10.654350132641554,UDP,192.168.1.111,192.168.1.57,57708,766,547,609563,260760,Attack
2023-10-01 08:23:16,85.57641323132401,TCP,192.168.1.173,192.168.1.139,6429,933,636,25512,39902,Attack
2023-10-01 08:23:17,83.20209604630529,TCP,192.168.1.101,192.168.1.152,47932,768,43,58962,775350,Attack
2023-10-01 08:23:17,32.03268270389431,ICMP,192.168.1.24,192.168.1.99,40640,443,551,829149,510145,Normal
2023-10-01 08:23:18,47.34330013228474,TCP,192.168.1.221,192.168.1.71,61534,95,154,208962,215505,Attack
2023-10-01 08:23:18,38.11681834153872,UDP,192.168.1.246,192.168.1.159,18697,775,834,83307,257311,Attack
2023-10-01 08:23:19,72.07088358418459,TCP,192.168.1.194,192.168.1.65,8645,1006,109,569372,215273,Attack
2023-10-01 08:23:20,76.1674230770462,TCP,192.168.1.186,192.168.1.62,3830,954,152,58329,55635,Attack
2023-10-01 08:23:22,15.949362042298166,TCP,192.168.1.69,192.168.1.202,20168,577,530,184587,32804,Normal
2023-10-01 08:23:23,75.058810335306,UDP,192.168.1.73,192.168.1.175,58803,978,500,106572,316990,Normal
2023-10-01 08:23:24,82.99017351221069,ICMP,192.168.1.22,192.168.1.228,54817,790,843,689184,216786,Normal
2023-10-01 08:23:26,95.11340151947452,ICMP,192.168.1.177,192.168.1.116,9192,295,360,207117,248736,Attack
2023-10-01 08:23:27,54.48176166755188,ICMP,192.168.1.169,192.168.1.181,15222,519,980,142348,49211,Attack
2023-10-01 08:23:29,11.345694651903537,TCP,192.168.1.122,192.168.1.199,20272,592,333,346400,191177,Attack
2023-10-01 08:23:30,67.428957368445,TCP,192.168.1.168,192.168.1.64,29190,568,319,378411,32453,Attack
2023-10-01 08:23:31,49.28411025450566,ICMP,192.168.1.125,192.168.1.254,38645,904,961,1250703,189739,Normal
2023-10-01 08:23:33,19.007424666257776,ICMP,192.168.1.143,192.168.1.9,32188,34,734,516988,254013,Normal
2023-10-01 08:23:34,9.816826475268737,ICMP,192.168.1.170,192.168.1.237,55467,722,260,61365,545173,Attack
2023-10-01 08:23:36,25.142291816383523,ICMP,192.168.1.253,192.168.1.172,33389,152,980,461937,204339,Normal
2023-10-01 08:23:36,11.940456833619184,UDP,192.168.1.124,192.168.1.190,31706,1007,539,415802,1003061,Normal
2023-10-01 08:23:38,83.24035917083211,ICMP,192.168.1.78,192.168.1.131,43226,594,585,496965,342534,Normal
2023-10-01 08:23:40,65.36677144381208,UDP,192.168.1.95,192.168.1.238,50363,308,568,1154,4350,Normal
2023-10-01 08:23:40,24.43584880574514,TCP,192.168.1.162,192.168.1.70,37394,452,993,610683,235263,Normal
2023-10-01 08:23:42,46.13970028765895,TCP,192.168.1.240,192.168.1.152,12836,197,612,59161,835562,Attack
2023-10-01 08:23:43,91.55513507962704,UDP,192.168.1.31,192.168.1.31,30056,837,48,49352,480053,Attack
2023-10-01 08:23:44,67.45883619649383,ICMP,192.168.1.214,192.168.1.124,40617,231,238,123072,190199,Normal
2023-10-01 08:23:46,58.92420508936848,TCP,192.168.1.47,192.168.1.121,26706,138,648,184858,27862,Normal
2023-10-01 08:23:47,42.71033302072863,ICMP,192.168.1.56,192.168.1.215,27456,995,134,470705,250216,Normal
2023-10-01 08:23:47,28.371915213231127,UDP,192.168.1.229,192.168.1.23,6898,497,402,39423,660719,Attack
2023-10-01 08:23:50,23.084000412008475,UDP,192.168.1.209,192.168.1.23,44693,771,524,30978,463388,Normal
2023-10-01 08:23:50,98.68730009093444,UDP,192.168.1.140,192.168.1.85,27935,193,928,212234,175854,Attack
2023-10-01 08:23:51,95.89516743224934,ICMP,192.168.1.156,192.168.1.49,7943,403,234,309352,1081656,Attack
2023-10-01 08:23:53,56.39364512664062,ICMP,192.168.1.242,192.168.1.108,39375,363,488,420095,302066,Attack
2023-10-01 08:23:54,1.6241689934637815,ICMP,192.168.1.10,192.168.1.233,34941,103,217,728793,302308,Attack
2023-10-01 08:23:56,93.55752974949696,UDP,192.168.1.214,192.168.1.225,13702,28,690,49830,275002,Attack
2023-10-01 08:23:58,89.40326312558939,ICMP,192.168.1.216,192.168.1.251,16873,248,252,158361,293602,Attack
2023-10-01 08:24:01,52.71132659864822,UDP,192.168.1.251,192.168.1.203,7474,919,554,118824,889313,Attack
2023-10-01 08:24:01,58.5289936597839,TCP,192.168.1.109,192.168.1.106,43117,560,322,329164,179742,Normal
2023-10-01 08:24:03,61.05413385908126,ICMP,192.168.1.181,192.168.1.229,52578,232,486,83254,964637,Normal
2023-10-01 08:24:03,82.59614455473331,ICMP,192.168.1.140,192.168.1.45,54694,141,67,48278,268991,Attack
2023-10-01 08:24:05,89.74914066564604,ICMP,192.168.1.139,192.168.1.18,62095,876,679,1373440,108891,Normal
2023-10-01 08:24:07,29.524929709756908,TCP,192.168.1.179,192.168.1.146,42815,911,930,695314,494748,Normal
2023-10-01 08:24:09,80.17017712740738,ICMP,192.168.1.3,192.168.1.253,20834,449,749,445880,57743,Attack
2023-10-01 08:24:11,1.8315764517875865,TCP,192.168.1.153,192.168.1.131,50956,124,782,213158,605217,Attack
2023-10-01 08:24:13,92.76678742407948,TCP,192.168.1.71,192.168.1.149,3677,576,714,127863,604971,Normal
2023-10-01 08:24:15,19.241131774409624,UDP,192.168.1.219,192.168.1.221,42020,368,439,63603,677499,Attack
2023-10-01 08:24:16,91.15321495904202,ICMP,192.168.1.211,192.168.1.146,57344,169,107,15619,14569,Attack
2023-10-01 08:24:17,0.16578686875604598,TCP,192.168.1.16,192.168.1.239,61714,970,238,280781,38695,Normal
2023-10-01 08:24:18,33.52749445435508,UDP,192.168.1.82,192.168.1.44,61607,430,629,1200641,76375,Attack
2023-10-01 08:24:20,19.309247450112878,UDP,192.168.1.238,192.168.1.195,47852,10,943,380860,142296,Normal
2023-10-01 08:24:22,38.796099526231274,UDP,192.168.1.212,192.168.1.153,6767,6,863,141060,765301,Attack
2023-10-01 08:24:23,54.69484344567673,TCP,192.168.1.21,192.168.1.82,9625,558,237,202746,110755,Attack
2023-10-01 08:24:23,30.401408312260394,TCP,192.168.1.126,192.168.1.82,17318,593,518,1185130,285564,Normal
2023-10-01 08:24:25,53.083420156783525,UDP,192.168.1.135,192.168.1.102,14807,151,310,894076,161879,Normal
2023-10-01 08:24:27,8.890225265485629,TCP,192.168.1.51,192.168.1.172,2569,49,365,122886,273160,Attack
2023-10-01 08:24:29,61.60812498429936,ICMP,192.168.1.44,192.168.1.105,29420,578,539,425107,108393,Attack
2023-10-01 08:24:31,54.13402601582864,ICMP,192.168.1.139,192.168.1.93,64822,449,968,20068,228966,Normal
2023-10-01 08:24:32,57.67346827648393,ICMP,192.168.1.17,192.168.1.152,3654,411,811,126768,117934,Normal
2023-10-01 08:24:33,3.964464363514175,ICMP,192.168.1.35,192.168.1.86,16030,891,274,4149,19956,Normal
2023-10-01 08:24:35,43.96908595008878,TCP,192.168.1.166,192.168.1.82,17905,490,287,318432,656309,Attack
2023-10-01 08:24:35,42.681131648843454,ICMP,192.168.1.163,192.168.1.198,10325,281,794,472226,401624,Attack
2023-10-01 08:24:36,3.724098433645362,UDP,192.168.1.156,192.168.1.59,21586,385,385,456513,192661,Normal
2023-10-01 08:24:38,71.44426986317406,TCP,192.168.1.3,192.168.1.177,42915,228,203,378089,50274,Normal
2023-10-01 08:24:39,14.005883921590655,ICMP,192.168.1.8,192.168.1.84,36512,24,857,95,1589,Attack
2023-10-01 08:24:40,46.14116027426037,UDP,192.168.1.151,192.168.1.228,61936,180,240,21790,325878,Normal
2023-10-01 08:24:41,95.65161884249285,ICMP,192.168.1.86,192.168.1.60,21218,72,804,1013731,135383,Attack
2023-10-01 08:24:44,20.110016318077196,UDP,192.168.1.86,192.168.1.173,10813,33,557,179336,52134,Normal
2023-10-01 08:24:44,57.188306332228244,UDP,192.168.1.135,192.168.1.101,48415,36,900,212017,1016055,Attack
2023-10-01 08:24:46,55.95030713091461,TCP,192.168.1.160,192.168.1.144,44400,838,81,49977,24568,Normal
2023-10-01 08:24:47,26.156145854474445,ICMP,192.168.1.6,192.168.1.204,28293,376,50,218168,944256,Normal
2023-10-01 08:24:49,37.71309658237818,ICMP,192.168.1.174,192.168.1.222,24597,330,440,202621,441711,Normal
2023-10-01 08:24:49,86.46539963218392,UDP,192.168.1.46,192.168.1.67,39313,726,526,171855,1217470,Attack
2023-10-01 08:24:51,12.48955372634828,UDP,192.168.1.220,192.168.1.14,47834,380,982,1061579,292388,Attack
2023-10-01 08:24:53,77.94210856863893,TCP,192.168.1.207,192.168.1.103,32443,743,31,75227,12928,Normal
2023-10-01 08:24:54,42.67472875260343,ICMP,192.168.1.20,192.168.1.87,59462,261,782,26564,16634,Attack
2023-10-01 08:24:55,42.632603732328,ICMP,192.168.1.173,192.168.1.65,31150,635,810,307956,253115,Normal
2023-10-01 08:24:56,97.4940672826554,ICMP,192.168.1.116,192.168.1.111,56137,599,471,212030,1130869,Attack
2023-10-01 08:24:57,33.70744651073161,UDP,192.168.1.235,192.168.1.158,14188,826,53,184844,798332,Normal
2023-10-01 08:24:57,67.1540328245141,TCP,192.168.1.94,192.168.1.168,31884,212,675,206931,317599,Attack
2023-10-01 08:24:58,62.05707657769823,TCP,192.168.1.251,192.168.1.4,14945,554,890,695894,652452,Attack
2023-10-01 08:24:59,61.042317476478345,UDP,192.168.1.222,192.168.1.195,3291,540,637,404915,512483,Normal
2023-10-01 08:25:00,29.656273401443567,UDP,192.168.1.139,192.168.1.54,12278,729,466,28462,67707,Normal
2023-10-01 08:25:01,73.04378960910005,UDP,192.168.1.22,192.168.1.146,18097,595,701,718567,127340,Attack
2023-10-01 08:25:01,48.0299957855236,TCP,192.168.1.233,192.168.1.185,59902,142,627,37840,22315,Normal
2023-10-01 08:25:02,36.331371676181476,TCP,192.168.1.177,192.168.1.119,11079,708,631,640984,357830,Attack
2023-10-01 08:25:04,73.44065666118968,UDP,192.168.1.112,192.168.1.22,49969,402,785,295361,567493,Normal
2023-10-01 08:25:07,25.462639626364524,UDP,192.168.1.135,192.168.1.91,56778,606,754,253879,705446,Attack
2023-10-01 08:25:08,20.18405526657403,ICMP,192.168.1.165,192.168.1.36,58158,112,675,72036,730109,Attack
2023-10-01 08:25:09,21.181505961861046,TCP,192.168.1.28,192.168.1.184,30718,989,473,339985,749391,Attack
2023-10-01 08:25:11,11.160910509594334,TCP,192.168.1.92,192.168.1.88,47637,330,527,638167,47736,Normal
2023-10-01 08:25:12,5.897340013941877,UDP,192.168.1.49,192.168.1.105,15224,739,142,191681,94388,Normal
2023-10-01 08:25:15,40.32597616211848,ICMP,192.168.1.10,192.168.1.113,18406,582,870,78325,740792,Attack
2023-10-01 08:25:16,62.56028154268761,TCP,192.168.1.225,192.168.1.169,60556,328,854,86336,58846,Attack
2023-10-01 08:25:16,1.6024346682404822,TCP,192.168.1.241,192.168.1.29,9084,878,923,593945,724196,Normal
2023-10-01 08:25:17,11.901868218772671,TCP,192.168.1.130,192.168.1.9,46628,60,218,896815,291702,Attack
2023-10-01 08:25:18,84.79213378374938,ICMP,192.168.1.252,192.168.1.78,38622,938,810,70469,770747,Normal
2023-10-01 08:25:19,80.31858406548723,UDP,192.168.1.200,192.168.1.237,50004,248,92,280034,890364,Attack
2023-10-01 08:25:20,32.4700219645752,TCP,192.168.1.5,192.168.1.153,42263,435,952,350470,170688,Attack
2023-10-01 08:25:22,6.100181363495993,TCP,192.168.1.245,192.168.1.238,11192,831,471,855897,548894,Attack
2023-10-01 08:25:22,50.93700225541912,ICMP,192.168.1.146,192.168.1.184,27283,972,673,47056,46852,Attack
2023-10-01 08:25:23,69.48779141468862,UDP,192.168.1.224,192.168.1.179,45557,711,91,1047420,145101,Attack
2023-10-01 08:25:25,36.26781988415754,TCP,192.168.1.51,192.168.1.108,4742,987,56,32103,225854,Attack
2023-10-01 08:25:25,8.065048241070317,ICMP,192.168.1.24,192.168.1.252,43838,446,444,518871,414840,Normal
2023-10-01 08:25:26,49.17449141426554,TCP,192.168.1.242,192.168.1.122,1247,194,569,89630,346932,Attack
2023-10-01 08:25:26,73.09296952300105,UDP,192.168.1.232,192.168.1.202,51627,31,601,333778,148247,Attack
2023-10-01 08:25:27,49.57928323307706,UDP,192.168.1.153,192.168.1.192,20399,771,919,881456,455710,Normal
2023-10-01 08:25:29,10.405896545940251,UDP,192.168.1.61,192.168.1.232,25761,329,673,339422,188553,Normal
2023-10-01 08:25:30,28.777104817458877,TCP,192.168.1.114,192.168.1.191,39273,635,66,779489,325302,Attack
2023-10-01 08:25:32,71.44235138888598,ICMP,192.168.1.44,192.168.1.251,22417,612,567,491701,724603,Attack
2023-10-01 08:25:34,15.23649973696405,TCP,192.168.1.191,192.168.1.142,26089,278,449,620016,508406,Normal
2023-10-01 08:25:35,36.52957177024712,UDP,192.168.1.236,192.168.1.213,37307,397,837,42077,92351,Normal
2023-10-01 08:25:35,68.3018749222352,ICMP,192.168.1.240,192.168.1.123,28233,811,593,69671,231391,Normal
2023-10-01 08:25:37,3.2059771662469094,UDP,192.168.1.19,192.168.1.254,51476,371,46,126963,204128,Attack
2023-10-01 08:25:39,52.40249948432858,ICMP,192.168.1.69,192.168.1.248,9869,837,714,136051,217945,Normal
2023-10-01 08:25:41,7.703966237041026,TCP,192.168.1.83,192.168.1.12,13194,114,178,45037,25652,Normal
2023-10-01 08:25:44,34.12804374265836,ICMP,192.168.1.155,192.168.1.122,29544,857,414,698071,703875,Normal
2023-10-01 08:25:44,54.56648700160667,UDP,192.168.1.186,192.168.1.81,33800,899,919,1012972,401281,Attack
2023-10-01 08:25:47,83.48180331635261,ICMP,192.168.1.89,192.168.1.136,8397,601,139,305485,77255,Attack
2023-10-01 08:25:48,88.068340542616,ICMP,192.168.1.110,192.168.1.173,49763,742,740,447674,990456,Normal
2023-10-01 08:25:50,66.70470359751779,ICMP,192.168.1.165,192.168.1.225,23738,28,153,133379,60910,Normal
2023-10-01 08:25:51,16.491210251543865,TCP,192.168.1.108,192.168.1.135,60943,405,515,49186,48895,Attack
2023-10-01 08:25:51,96.09574397475076,ICMP,192.168.1.32,192.168.1.248,11050,413,518,641379,319204,Normal
2023-10-01 08:25:53,25.937435622166248,TCP,192.168.1.39,192.168.1.85,30154,403,378,102509,13859,Attack
2023-10-01 08:25:53,64.96127916658119,TCP,192.168.1.140,192.168.1.15,46046,386,465,262644,665468,Attack
2023-10-01 08:25:54,73.6633071384175,UDP,192.168.1.147,192.168.1.230,21342,447,120,572601,295555,Normal
2023-10-01 08:25:54,36.41390407340144,UDP,192.168.1.127,192.168.1.36,63115,464,386,384350,193816,Normal
2023-10-01 08:25:54,34.37403186485584,TCP,192.168.1.101,192.168.1.201,16127,603,4,22874,8636,Attack
2023-10-01 08:25:54,94.49549602817517,UDP,192.168.1.29,192.168.1.135,63100,756,841,99565,350715,Normal
2023-10-01 08:25:55,15.375395036928175,TCP,192.168.1.16,192.168.1.45,24182,489,326,352994,972943,Attack
2023-10-01 08:25:56,78.66588290490007,TCP,192.168.1.59,192.168.1.86,61828,430,713,121898,132456,Normal
2023-10-01 08:25:58,12.34346807764255,UDP,192.168.1.12,192.168.1.192,8077,595,858,119216,55030,Normal
2023-10-01 08:25:59,11.020732741696616,UDP,192.168.1.98,192.168.1.92,63181,460,629,370994,80615,Normal
2023-10-01 08:26:01,71.38463032798474,ICMP,192.168.1.119,192.168.1.226,31012,161,266,290181,359663,Attack
2023-10-01 08:26:01,61.610364366416256,UDP,192.168.1.199,192.168.1.174,12821,761,89,29926,25085,Attack
2023-10-01 08:26:03,10.611139825927818,TCP,192.168.1.174,192.168.1.1,58188,845,258,384214,984289,Normal
2023-10-01 08:26:04,60.85060502339685,TCP,192.168.1.144,192.168.1.14,25877,376,965,147135,160268,Normal
2023-10-01 08:26:06,49.37588798869172,TCP,192.168.1.144,192.168.1.121,18176,841,243,254488,883485,Normal
2023-10-01 08:26:07,48.66927862673391,TCP,192.168.1.12,192.168.1.247,60437,779,716,29094,67801,Normal
2023-10-01 08:26:09,69.78398281207102,ICMP,192.168.1.162,192.168.1.224,5581,178,101,584802,200345,Normal
2023-10-01 08:26:09,13.722067239788382,UDP,192.168.1.175,192.168.1.70,4585,801,672,768498,125552,Attack
